name,artist,spotify_id,preview,img,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,acousticness_artist,danceability_artist,energy_artist,instrumentalness_artist,liveness_artist,speechiness_artist,valence_artist
De Uno y De Todos Los Modos - Version Bolero,Palomo,6DkNnb8nBR1uuqaSVWQgfm,,https://i.scdn.co/image/ab67616d0000b273f6d4c5538d55e0a046655f39,0.634,0.45,-8.335,0.0327,0.359,6.79e-06,0.0937,0.3670000000000001,0.10300000000000001,0.667,0.9259999999999999,0.000168,0.22899999999999998,0.0525,0.8320000000000001
Tomorrow,Silverchair,24tO365YW6lcZr1hN4Ukzj,https://p.scdn.co/mp3-preview/ae334eda7afb258681a4e937c05f17239457bce9?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27372c3447a562fc7be1c8e1255,0.292,0.7140000000000001,-4.919,0.0316,0.0006580000000000001,0.000109,0.102,0.462,0.03958603333333334,0.3626666666666665,0.7075333333333332,0.0003018146666666666,0.12270666666666667,0.03802666666666667,0.3524333333333333
Luving U,6LACK,5irqvOUbWsUefjZ8KPSQ66,,https://i.scdn.co/image/ab67616d0000b273e4f13cd87b3b1ead6735a520,0.723,0.471,-9.506,0.122,0.0886,0.0008810000000000002,0.112,0.135,0.32181647058823537,0.6363725490196079,0.50921568627451,0.002125963921568628,0.1191803921568628,0.1682235294117647,0.31049411764705875
Drive By,Eric Bellinger,1kEINOBYcSCQ5RwkP65g2A,https://p.scdn.co/mp3-preview/46782e256980fd779a4edfe58b83fda47013d8dd?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27357b5e1c0ec12a19ae3471c80,0.415,0.616,-8.009,0.205,0.648,0.0,0.0974,0.484,0.12148876923076925,0.5966923076923076,0.6347692307692306,0.0,0.11737692307692305,0.13630769230769232,0.4654615384615385
Fake Smiles,Phora,4H6uJnjhyjxDw1F4jR8irF,https://p.scdn.co/mp3-preview/3d35e279e90bb737ebd3d06b5752f368302e6dd4?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27397107454ab0f7c7c26041bdc,0.461,0.612,-8.645,0.522,0.15,0.0,0.086,0.0374,0.3970272727272727,0.5218181818181817,0.556,0.0,0.11164545454545456,0.3313636363636365,0.2662545454545455
2 / 14,The Band CAMINO,2QwpEi3eNToZCCMMRcOj0u,https://p.scdn.co/mp3-preview/3e765da57677bd0a037230d66db67077a60c7dd7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736048ef1eb1acce7cb55e8cdf,0.607,0.7090000000000001,-7.428,0.0538,0.3720000000000001,0.0,0.294,0.551,0.12933625,0.5225000000000002,0.681125,0.0012071475,0.227625,0.0504375,0.397375
Tungs,The Frights,4WYwP4V2SGCUXJGEha0ODM,https://p.scdn.co/mp3-preview/a065e6923d7677d7fb8edff7fe8acbaf4f8e9353?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273076eb1d3413622e2de8b757b,0.565,0.618,-11.315999999999999,0.10400000000000001,0.0697,6.37e-05,0.509,0.5,0.03949,0.398,0.7875000000000001,0.043087325,0.4305000000000001,0.07100000000000001,0.46925
sweet sweet,Travis Scott,01Ch5LzVStxCFPKkT1xg6k,https://p.scdn.co/mp3-preview/ddb0e154b1cb73466bca680aeded775d9b9a19bb?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f54b99bf27cda88f4a7403ce,0.733,0.578,-5.245,0.0417,0.0859,1.19e-06,0.40299999999999997,0.447,0.1443984236453202,0.7004827586206902,0.6079999999999997,0.0011170188177339901,0.20018029556650244,0.11478719211822665,0.34624482758620684
Swish,mike.,59oP06RoBps6bvbvSQ1Zee,https://p.scdn.co/mp3-preview/a742c6b4ac200ad37486d5d43604f9748ffd3835?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2731fa5569dd9cee18f89bd8c6b,0.905,0.575,-8.64,0.0881,0.067,2.22e-05,0.0602,0.365,0.26741176470588235,0.7866470588235291,0.49876470588235294,7.027294117647059e-05,0.1284294117647059,0.17589411764705878,0.3922352941176471
Straight up & Down,Bruno Mars,2mrZYZGmPFV3QOyYPZ1zsn,https://p.scdn.co/mp3-preview/aa7a3af1d37eb17afcc176983c25565a5e3961a3?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273232711f7d66a1e19e89e28c5,0.552,0.733,-6.898,0.0933,0.0209,0.0,0.0858,0.643,0.2556147422680413,0.6685360824742271,0.6677525773195878,0.0002704760824742268,0.16053298969072166,0.07615876288659787,0.6016391752577318
After Rain,Dermot Kennedy,5fQa04cwDF11Giq5N2tGdU,,https://i.scdn.co/image/ab67616d0000b2739dd9967413f8d121fe123bee,0.48,0.418,-9.622,0.0312,0.505,0.0041600000000000005,0.11,0.319,0.39245,0.4847499999999999,0.6002500000000001,0.0011237500000000002,0.10565,0.0934,0.39025
Kiss The Rain,Yiruma,40BHvbyw4UeadzkzaVpcbD,https://p.scdn.co/mp3-preview/62b9fefbaf44585e6a86b756011cfecaa9e598fe?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a8f31e693ef99e7f7b9f789c,0.5589999999999999,0.0519,-22.616,0.0423,0.99,0.905,0.11699999999999999,0.182,0.9873076923076926,0.4075384615384617,0.1598384615384615,0.922,0.09446923076923076,0.04978461538461538,0.1870846153846154
Can't Help Falling In Love,Elvis Presley,4hAUynwghvrqDXs1ejKNEq,https://p.scdn.co/mp3-preview/efd054bfe710acc98688802f5677655512a4091e?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a0b8a1ce10fddbba6879262e,0.43799999999999994,0.325,-11.065999999999999,0.0268,0.893,5e-06,0.107,0.36200000000000004,0.7414118575757572,0.4958434343434342,0.42630767676767706,0.0536229703838385,0.24734585858585845,0.05827848484848491,0.621249494949495
Jerk It Out,Caesars,5XMjXjwCkJVmk0AHm7z8IV,https://p.scdn.co/mp3-preview/fe5481ef8fbe5b2ba6f4417aa162e9f9d6d4edc7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27346ed4ae9343359e5965baf7b,0.58,0.981,-2.603,0.06,0.0171,1.07e-05,0.386,0.861,0.0171,0.58,0.981,1.07e-05,0.3860000000000001,0.06,0.8609999999999999
Stir It Up,Bob Marley & The Wailers,4FNm4ZJaUVLDCMXcqwS6zY,,https://i.scdn.co/image/ab67616d0000b273413a6c2c7b296d98171e5e21,0.7509999999999999,0.46299999999999997,-10.96,0.10400000000000001,0.642,0.20800000000000002,0.0314,0.9259999999999999,0.2042439818481848,0.7428448844884492,0.5476122112211226,0.028482357574257437,0.2898085808580859,0.15306204620462044,0.7493349834983494
Heaven,DJ Sammy,72SpPFrMYCXLB3Fbw9tEgf,https://p.scdn.co/mp3-preview/f37349860ef1c59ecffb1c670530e6daa4c797df?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27302ef259a4ba1d9068aa3de1a,0.5710000000000001,0.953,-5.601,0.0548,0.0011,0.000606,0.226,0.601,0.0011,0.5710000000000001,0.953,0.000606,0.226,0.0548,0.601
The Seed (2.0),The Roots,1a6Jt6USVGKzbjYpcKMwPB,,https://i.scdn.co/image/ab67616d0000b273f126351902da2f58ad9dd5bc,0.758,0.9570000000000001,-2.282,0.0357,0.039,0.0,0.133,0.966,0.0958,0.7709999999999999,0.857,2.0600000000000006e-05,0.0576,0.39399999999999996,0.7140000000000001
Amor Sin Primavera,Los Yaguarú,0SPeRV2ZKS9SBgNg9MOHZe,https://p.scdn.co/mp3-preview/67b5ec7b25a122bc0e7e083c4074cd8ff266a763?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273967ac77343b33a1b3a1311b9,0.7020000000000001,0.544,-5.981,0.0572,0.499,0.0,0.0916,0.862,0.4022000000000001,0.7443333333333335,0.5529999999999999,0.049941275333333326,0.122,0.05581333333333334,0.8259333333333334
03' Bonnie & Clyde,JAY-Z,5ljCWsDlSyJ41kwqym2ORw,,https://i.scdn.co/image/ab67616d0000b273b7c45af95aaf599cee3acf08,0.759,0.6779999999999999,-5.148,0.314,0.23,0.0,0.15,0.327,0.11751504292929298,0.6720227272727265,0.7623232323232331,0.002762013838383839,0.22056161616161613,0.298290404040404,0.5783454545454545
Obstacle 1,Interpol,7wvtiQ3o8ELEmk2NjSSPpX,https://p.scdn.co/mp3-preview/34f914ee585bfd9bf1db78d5a29a06ae33606bce?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f7ae8ba8b335b781af9bf9d4,0.371,0.941,-4.783,0.0602,5.21e-05,0.6759999999999999,0.0732,0.386,0.011140108695652176,0.3776956521739133,0.8712173913043479,0.5221739130434785,0.17951739130434785,0.048195652173913056,0.4023130434782609
The Man Comes Around,Johnny Cash,3Jq9rsqmRtqcVKtzP9dnxZ,,https://i.scdn.co/image/ab67616d0000b2736f4f62da3d811b6501a69ffa,0.635,0.584,-7.912000000000001,0.14400000000000002,0.52,0.0951,0.9620000000000001,0.753,0.6856368840579711,0.6198034420289846,0.4493811594202892,0.022646550615942014,0.24224266304347816,0.09821612318840592,0.6806623188405809
No Interruption,Hoodie Allen,2yJVeT8cP1zstJxRP7Nlv8,https://p.scdn.co/mp3-preview/698104bf2992abd8aaa4355cbf8c4012c68b835d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273b6cca3b1310bc82f0149f85d,0.4970000000000001,0.706,-6.455,0.0667,0.22699999999999998,0.0,0.22399999999999998,0.55,0.12492230769230768,0.5971538461538463,0.7388461538461537,2.1307692307692305e-05,0.2432,0.15803846153846154,0.6279230769230769
Sympathy,The Goo Goo Dolls,5fIrBv7PrI2MBcktQOcmpI,https://p.scdn.co/mp3-preview/4de470048494371b3f4f6a28c39ac9612ebcaf7f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2739923ca569ea4d53394c0146e,0.546,0.631,-5.7570000000000014,0.0283,0.25,0.0,0.12300000000000001,0.569,0.03879773870967741,0.4364193548387096,0.7585806451612905,0.000662443870967742,0.14749677419354848,0.041974193548387086,0.4170322580645161
Do You Realize??,The Flaming Lips,2DFRFqWNahKtFD112H2iEZ,https://p.scdn.co/mp3-preview/6ad20465cb3cbb39cf8f278153c63102a275a8d0?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ca69f52416a728ebd0b9103c,0.46399999999999997,0.797,-5.244,0.0333,0.006,0.000304,0.392,0.547,0.12667360177777776,0.4161555555555557,0.7626222222222223,0.14160464888888874,0.2572222222222223,0.0735977777777778,0.4351555555555556
The Drugs Don't Work,The Verve,15kLz0zNFdtsaJdXKSGmTU,,https://i.scdn.co/image/ab67616d0000b273c038b03e66fb6de76a5b3904,0.442,0.52,-8.648,0.0261,0.184,0.0,0.154,0.177,0.11852222222222222,0.3675555555555555,0.6855555555555555,0.08980104444444444,0.18872222222222226,0.034655555555555564,0.3011888888888889
I Can't Go for That (No Can Do),Daryl Hall & John Oates,41dDygR3r7e926oGUXfrLt,https://p.scdn.co/mp3-preview/4a558e1144aba588135ba366ea5a705a3f653b94?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c84b9bd63074979108c7c752,0.889,0.441,-9.506,0.0379,0.0405,0.000788,0.038,0.963,0.27309940886699513,0.6806453201970435,0.5818571428571431,0.021960217142857136,0.12573891625615752,0.049845320197044365,0.7908177339901471
Vivo per lei,Andrea Bocelli,6cPLCU7hKjgjvLWzCevl7R,,https://i.scdn.co/image/ab67616d0000b2737e69f0cf9685328522e66e14,0.5329999999999999,0.456,-6.392,0.0265,0.703,0.0,0.18,0.289,0.7785882352941178,0.3808823529411764,0.4259411764705883,0.002687611176470589,0.1150705882352941,0.03444117647058823,0.2712823529411765
True To Myself,Ziggy Marley,5N0lcnJTtKj4wNDvurHige,https://p.scdn.co/mp3-preview/c219c43909dc4de1e886415b50eabe848522a767?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ef7c3330b74a36f116ced398,0.88,0.564,-6.431,0.0498,0.0796,0.0,0.0565,0.83,0.29606666666666664,0.7726666666666668,0.5136666666666667,6.5716666666666676e-06,0.13393333333333335,0.043933333333333324,0.7086666666666664
White Noise 3 Hour Long,Erik Eriksson,04boE4u1AupbrGlI62WvoO,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.83,0.0,0.002696666666666667,1.0,0.111,0.0,0.0
Champagne and Pools (feat. Blackbear & Kyle),Hoodie Allen,7HytU9V8vMCUayply0lYBq,https://p.scdn.co/mp3-preview/f18d94078048f81195ac08c5b880ef7551ac6e29?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736bfcfd587676118df9b710a1,0.61,0.6409999999999999,-4.352,0.268,0.519,0.0,0.902,0.852,0.12492230769230768,0.5971538461538463,0.7388461538461537,2.1307692307692305e-05,0.2432,0.15803846153846154,0.6279230769230769
You Should Be Here,Cole Swindell,63thx7OANplv4I4BQsanHk,https://p.scdn.co/mp3-preview/7a934119a10fe45bbcd067a4d0defe7f1724a647?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736b80f812538bb20654be4aaf,0.489,0.6409999999999999,-4.455,0.0282,0.0592,0.0,0.0857,0.303,0.14623739130434785,0.5120434782608695,0.7494782608695651,3.3826086956521738e-06,0.17520000000000002,0.035956521739130436,0.4595652173913044
Dreaming Of You,Selena,5EL8hqM8YQJHKKnzGdahly,,https://i.scdn.co/image/ab67616d0000b273332344b575d4acea537704f5,0.5529999999999999,0.458,-10.796,0.0381,0.325,9.71e-05,0.0583,0.247,0.2850368095238094,0.6256111111111109,0.6125634920634921,0.0013300500793650787,0.20926507936507915,0.06390238095238092,0.7268015873015871
Tell Me,Groove Theory,2lp8xjq0WTm3HZKHuDEweg,https://p.scdn.co/mp3-preview/9c6a096aeb635c71a38b30f973b4a2d8da17a588?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738392098a96a694c07b78333e,0.8,0.361,-10.849,0.0635,0.0355,3.75e-06,0.0668,0.887,0.0676,0.7170000000000001,0.4795,0.00017687499999999998,0.1824,0.07985,0.8079999999999999
Real,NF,0ZFayEwoO5qqYjsOi8YDjO,,https://i.scdn.co/image/ab67616d0000b27314c95b3975386061f46f3983,0.7140000000000001,0.861,-6.0779999999999985,0.189,0.268,0.0,0.21,0.16,0.0002930633333333333,0.3103333333333333,0.8783333333333333,0.0005380333333333333,0.24600000000000002,0.06933333333333334,0.34700000000000003
War of Change,Thousand Foot Krutch,6jg3Om6ZBMKlylforWGPEC,https://p.scdn.co/mp3-preview/cd004dabfbffa9719f32fbea0030169b86053b91?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273405821bcbb01d247dd24ec63,0.532,0.878,-4.431,0.0326,0.00229,0.000282,0.0771,0.579,0.0037086249999999992,0.5464999999999999,0.8271250000000001,5.949125000000003e-05,0.15875000000000006,0.06772499999999998,0.5721250000000003
Days Like This,Van Morrison,3xINh6YqkLfucEtjoa4x7D,https://p.scdn.co/mp3-preview/80727f36ce4de08c7b2d24b17414e8aff46beffd?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273716d4cf4ddd514e2acc6844c,0.66,0.541,-7.851,0.0576,0.6579999999999999,0.00127,0.0928,0.693,0.40026599427207615,0.5515226730310261,0.503299761336515,0.025422724105011875,0.22907422434367536,0.05689403341288785,0.6022004773269688
Litty (feat. Tory Lanez),Meek Mill,5J5PXmMdQ2nh1lZOal8KmK,https://p.scdn.co/mp3-preview/de09047b7beeb7e686a63d9a8c073c16d3475c3b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2730a6f4e78a01fd779ebaace83,0.5920000000000001,0.701,-4.0139999999999985,0.0858,0.0451,0.0,0.327,0.282,0.12972111764705882,0.6577794117647059,0.6951176470588234,1.4411764705882346e-07,0.28154705882352943,0.2569926470588236,0.3840014705882353
Saint Pablo,Kanye West,1o0kWPueYo94LIjPYOE5Nf,,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,0.461,0.772,-3.98,0.375,0.282,0.0,0.17800000000000002,0.414,0.2245543052631581,0.6178781163434905,0.6445274238227146,0.0112618011634349,0.2596360110803325,0.2313307479224372,0.4608789473684215
Paul,Big Thief,1uP8UVMXcTJn28TbhfR2Wo,https://p.scdn.co/mp3-preview/58baf0d20ffdc12951b644b00fabf760cac7350c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737c489be841df6272caed47e9,0.483,0.263,-11.541,0.0401,0.199,0.000306,0.109,0.166,0.09232333333333337,0.5299999999999999,0.568,0.2137788,0.128,0.045566666666666665,0.41100000000000003
Experiencia Religiosa,Enrique Iglesias,0tgjnOlps2Hc798rOYGpvi,https://p.scdn.co/mp3-preview/02f017d03690017ccab32da38eac7de920fdb8ec?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2730aab643232cb0f0a78349929,0.647,0.629,-8.041,0.0305,0.657,6.459999999999997e-05,0.0428,0.457,0.2636185333333333,0.6348533333333337,0.6989066666666668,0.00015891586666666671,0.11567333333333338,0.04787333333333333,0.5179199999999998
Donde Estas Corazon,Shakira,6IGvaQ4aFBjy66TdUurIiA,https://p.scdn.co/mp3-preview/28b6b0789340e7332ee06a6822709b6399aeea66?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273021b9779a9dbaa6a976edb2d,0.743,0.78,-9.212,0.0722,0.0635,0.0,0.126,0.597,0.22816640845070424,0.7243943661971829,0.6892056338028167,0.007968158098591551,0.14485704225352108,0.051866197183098574,0.6257676056338028
How Not To,Dan + Shay,4n0xztUAbHPUV8G3NQvF30,https://p.scdn.co/mp3-preview/55e16b95b04cff73c915b8130f8e36718eb9725b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273bd2de84891eed55a6a82368b,0.501,0.836,-3.587,0.0491,0.208,0.0,0.152,0.618,0.27626745762711874,0.5431355932203391,0.6613728813559321,1.9257627118644062e-06,0.17003050847457624,0.03618983050847458,0.5079999999999998
All The Time 2,Wintertime,70nCo80jsbSeGtQWiUGajl,https://p.scdn.co/mp3-preview/a14ec304005df0522dd82319c66e422fbe0cfc8c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273018c52d66a17f306d379d278,0.879,0.268,-12.133,0.333,0.805,0.0187,0.102,0.036000000000000004,0.7110000000000001,0.898,0.2675,0.00935545,0.1055,0.34,0.276
Calm Rain Storm & Gentle White Noise,The White Noise Zen & Meditation Sound Lab,5X8Hut4pmjxDUd8bYfFqjb,https://p.scdn.co/mp3-preview/de41250b273eee347faca8c57941dc170b5003ea?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a3d14b9e53416adc5935ca3b,0.0,0.342,-14.959,0.0,0.00119,1.0,0.392,0.0,0.00119,0.0,0.342,1.0,0.392,0.0,0.0
"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",Wolfgang Amadeus Mozart,2YarjDYjBJuH63dUIh9OWv,https://p.scdn.co/mp3-preview/e2b78e7d24fa4d5a278154f34e8d753cc0e7c79a?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2730bb74649863dee1a10b5bc0a,0.194,0.0324,-28.215,0.0382,0.982,0.961,0.0916,0.0596,0.961572494669511,0.3533463752665245,0.13786938166311308,0.5088807867484013,0.1888278251599148,0.0684848614072494,0.33052899786780365
LET'S STAY HOME TONIGHT,NEEDTOBREATHE,1kiylxwnw8R8rJoCDtubWM,https://p.scdn.co/mp3-preview/187ef29e490f8598cef8f473fb7389f5f91b62b3?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732c951214760748a53b3e89f2,0.5479999999999999,0.3670000000000001,-9.271,0.0309,0.6679999999999999,0.0,0.14400000000000002,0.416,0.1769230697674419,0.5130697674418604,0.6823488372093024,0.0011790237209302324,0.16867441860465113,0.03917674418604651,0.3562000000000001
Blue Notes,Meek Mill,7Gs3otHnZDq514kFHf0nx7,https://p.scdn.co/mp3-preview/ec3d69bfab2d2b09cb8258cbe563d58f1711f756?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2730a6f4e78a01fd779ebaace83,0.515,0.431,-8.251,0.257,0.665,0.0,0.147,0.184,0.12972111764705882,0.6577794117647059,0.6951176470588234,1.4411764705882346e-07,0.28154705882352943,0.2569926470588236,0.3840014705882353
Storm Rain Sounds,Sounds Of Rain & Thunder Storms,1uhaHw0F1csIA0VHPnXU84,https://p.scdn.co/mp3-preview/8110b9d25c8c317793c5ed54176e080b84b36ddd?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736055c5f3374c039a5750202b,0.189,0.942,-18.397,0.0573,0.494,0.967,0.565,0.013,0.494,0.18899999999999997,0.9420000000000001,0.9670000000000001,0.565,0.0573,0.013000000000000001
Call on Me - Ryan Riback Remix,Starley,2L6orAlH8tBhiFTumIfMyF,https://p.scdn.co/mp3-preview/0dc62f1bd52ecc28fa581aaf8ce9b0048263575f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2731148c1ca867495f48cd3532a,0.67,0.838,-4.0310000000000015,0.0362,0.0604,0.000611,0.159,0.7170000000000001,0.0604,0.67,0.838,0.000611,0.159,0.0362,0.7170000000000001
"No More ""I Love You's""",Annie Lennox,2Pn5gvVioma5LHPxgEBBmD,https://p.scdn.co/mp3-preview/95f2c523e75fa311d3f1bccc1c4d1933e6b02244?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273414a19484165b2f67589eeb4,0.3720000000000001,0.57,-7.305,0.0305,0.517,2.57e-06,0.141,0.234,0.2389072807017544,0.5926491228070175,0.5874912280701754,0.008196235614035093,0.19674035087719305,0.039903508771929816,0.497698245614035
"I'll Be There for You - Theme From ""Friends""",The Rembrandts,15tHagkk8z306XkyOHqiip,https://p.scdn.co/mp3-preview/67c74878b6fc85eb420757e8a5de3be5ec6fbb9a?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a2535194dfef3e77437036b5,0.32,0.917,-5.903,0.0771,0.0717,0.0,0.16899999999999998,0.715,0.17307999999999998,0.466,0.7962,1.518e-06,0.15175999999999998,0.0732,0.7318
Get Back Up Again,Anna Kendrick,3K7xYRXPFDVyen7cZF5Zk2,https://p.scdn.co/mp3-preview/a2b309280893a79c10830bdf280ea85c6de45a4c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d965d29d7dcf46ade5a8a7e4,0.7040000000000001,0.713,-3.411,0.0719,0.0142,0.0,0.238,0.5920000000000001,0.3088741176470589,0.6628235294117646,0.5143529411764706,0.0007919794117647057,0.15707647058823526,0.08884117647058823,0.5921647058823529
Secret Garden,Bruce Springsteen,68uuz61IqrSJjO6ffO3yHc,https://p.scdn.co/mp3-preview/639a691c2f3aadf3e93df995dbfd964617cb0a24?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27374a921f2425482a1addca0a9,0.52,0.329,-14.224,0.0266,0.5760000000000001,0.0418,0.12,0.118,0.23682707499999986,0.4661749999999997,0.624289375,0.02246099081249999,0.3993749999999999,0.05146250000000002,0.5258706250000004
Too Fast,Sonder,42QRyJd5x6e2TFR1S41g2p,https://p.scdn.co/mp3-preview/25011645029bfcfd43842e01b5be51c904922d7f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732105d5551d66546b01afaf11,0.395,0.33,-10.924,0.0408,0.316,1.89e-05,0.268,0.102,0.4310000000000001,0.412,0.35050000000000003,1.2305e-05,0.18600000000000005,0.036750000000000005,0.1185
Feel,Post Malone,7MTIDmToGs0I5Oue9V0CHl,,https://i.scdn.co/image/ab67616d0000b27355404f712deb84d0650a4b41,0.4970000000000001,0.507,-8.075,0.0585,0.214,4.79e-06,0.0948,0.192,0.3193973170731708,0.6315853658536588,0.6078414634146344,0.015336055975609747,0.14221219512195118,0.08460000000000002,0.3787926829268293
Flowers,The Deli,6ugrRFZUNIpLiqhLUgC7ix,https://p.scdn.co/mp3-preview/da2afdcdb27f3a14db3c0ef1db6e468b7381069d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273247f9a30e283798d925b71b1,0.838,0.364,-10.006,0.134,0.0849,0.981,0.26,0.218,0.38545,0.7645,0.275,0.9575,0.1681,0.09135,0.383
A-Team,Travis Scott,5cgEadiGKjtTP1Q6NJqVP5,https://p.scdn.co/mp3-preview/7a63b11fe1cffaa21340ff9c8739387769d59cc8?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d0c92f4f71a3c437f620a366,0.626,0.526,-4.112,0.0452,0.0485,0.00627,0.107,0.17,0.1443984236453202,0.7004827586206902,0.6079999999999997,0.0011170188177339901,0.20018029556650244,0.11478719211822665,0.34624482758620684
